instrument_token,,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
128332292,,501298,INDPRUD,INDUSTRIAL & PRUDENTIAL INVEST,0,,0,0.05,1,EQ,BSE,BSE
136230404,,532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,0,,0,0.05,1,EQ,BSE,BSE
134769924,,526445,INDRANIB,INDRAYANI BIOTECH.,0,,0,0.05,1,EQ,BSE,BSE
137397508,,536709,INDRENEW,IND RENEWABLE ENERGY,0,,0,0.01,1,EQ,BSE,BSE
133674244,,522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANE,0,,0,0.05,1,EQ,BSE,BSE
128931588,,503639,INDSOYA,INDSOYA.,0,,0,0.01,1,EQ,BSE,BSE
128081668,,500319,INDSUCR,INDIAN SUCROSE.,0,,0,0.05,1,EQ,BSE,BSE
136270084,,532305,INDSWFTLAB,IND-SWIFT LABORATORIES.,0,,0,0.05,1,EQ,BSE,BSE
134310916,,524652,INDSWFTLTD,IND-SWIFT.,0,,0,0.01,1,EQ,BSE,BSE
136532228,,533329,INDTERRAIN,INDIAN TERRAIN FASHIONS.,0,,0,0.05,1,EQ,BSE,BSE
134038020,,523586,INDTONER,INDIAN TONERS & DEVELOPERS,0,,0,0.05,1,EQ,BSE,BSE
136151300,,531841,INDUSFINL,INDUS FINANCE ,0,,0,0.01,1,EQ,BSE,BSE
136239876,,532187,INDUSINDBK,INDUSIND BANK.,0,,0,0.05,1,EQ,BSE,BSE
136912900,,534816,INDUSTOWER,INDUS TOWERS,0,,0,0.05,1,EQ,BSE,BSE
129592836,,506222,INEOSSTYRO,INEOS STYROLUTION INDIA LIMITE,0,,0,0.05,1,EQ,BSE,BSE
131078404,,512025,INERTIAST,INERTIA STEEL.,0,,0,0.05,1,EQ,BSE,BSE
138190596,,539807,INFIBEAM,INFIBEAM AVENUES,0,,0,0.05,1,EQ,BSE,BSE
139172868,,543644,INFOBEAN,INFOBEANS TECHNOLOGIES ,0,,0,0.05,1,EQ,BSE,BSE
130321668,,509069,INFOMEDIA,INFOMEDIA PRESS.,0,,0,0.01,1,EQ,BSE,BSE
129231364,,504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LT,0,,0,0.05,1,EQ,BSE,BSE
139073284,,543255,INFRABEES,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
137724164,,537985,INFRONICS,INFRONICS SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
128053508,,500209,INFY,INFOSYS.,0,,0,0.05,1,EQ,BSE,BSE
128053764,,500210,INGERRAND,INGERSOLL-RAND (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
135881476,,530787,INLANPR,INLAND PRINTERS.,0,,0,0.05,1,EQ,BSE,BSE
136173828,,531929,INNOCORP,INNOCORP.,0,,0,0.01,1,EQ,BSE,BSE
134103044,,523840,INNOVTEC,INNOVATIVE TECH PACK.,0,,0,0.05,1,EQ,BSE,BSE
136528644,,533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS.,0,,0,0.05,1,EQ,BSE,BSE
139178756,,543667,INOXGREEN,INOX GREEN ENERGY SERVICES LIM,0,,0,0.05,1,EQ,BSE,BSE
136372740,,532706,INOXLEISUR,INOX LEISURE.,0,,0,0.05,1,EQ,BSE,BSE
138005252,,539083,INOXWIND,INOX WIND ,0,,0,0.05,1,EQ,BSE,BSE
129305604,,505100,INRADIA,INDIA RADIATORS.,0,,0,0.01,1,EQ,BSE,BSE
136409860,,532851,INSECTICID,INSECTICIDES (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
136390148,,532774,INSPIRISYS,INSPIRISYS SOLUTIONS ,0,,0,0.05,1,EQ,BSE,BSE
136016388,,531314,INTCAPM,INTEGRA CAPITAL MANAGEMENT,0,,0,0.05,1,EQ,BSE,BSE
134878980,,526871,INTECCAP,INTEC CAPITAL.,0,,0,0.05,1,EQ,BSE,BSE
133019140,,519606,INTEGFD,INTEGRATED PROTEINS.,0,,0,0.01,1,EQ,BSE,BSE
129371652,,505358,INTEGRAEN,INTEGRA ENGINEERING INDIA.,0,,0,0.05,1,EQ,BSE,BSE
132460292,,517423,INTEGSW,INTEGRA SWITCHGEAR.,0,,0,0.01,1,EQ,BSE,BSE
137941764,,538835,INTELLECT,INTELLECT DESIGN ARENA,0,,0,0.05,1,EQ,BSE,BSE
137438212,,536868,INTELSOFT,INTEGRA TELECOMMUNICATION & SO,0,,0,0.05,1,EQ,BSE,BSE
136275460,,532326,INTENTECH,INTENSE TECHNOLOGIES.,0,,0,0.05,1,EQ,BSE,BSE
129468676,,505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDI,0,,0,0.05,1,EQ,BSE,BSE
130485508,,509709,INTLCONV*,INTERNATIONAL CONVEYORS.,0,,0,0.05,1,EQ,BSE,BSE
130916100,,511391,INTRGLB,INTER GLOBE FINANCE.,0,,0,0.05,1,EQ,BSE,BSE
135746308,,530259,INTSTOIL,INTER STATE OIL CARRIER.,0,,0,0.05,1,EQ,BSE,BSE
136577540,,533506,INVENTURE,INVENTURE GROWTH & SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
129225220,,504786,INVPRECQ,INVESTMENT & PRECISION CASTING,0,,0,0.05,1,EQ,BSE,BSE
136291332,,532388,IOB,INDIAN OVERSEAS BANK,0,,0,0.05,1,EQ,BSE,BSE
135927044,,530965,IOC,INDIAN OIL CORPORATION.,0,,0,0.05,1,EQ,BSE,BSE
134185988,,524164,IOLCP,IOL CHEMICALS & PHARMACEUTICAL,0,,0,0.05,1,EQ,BSE,BSE
128054788,,500214,IONEXCHANG,ION EXCHANGE (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
134270468,,524494,IPCALAB,IPCA LABORATORIES.,0,,0,0.05,1,EQ,BSE,BSE
139087620,,543311,IPL,INDIA PESTICIDES ,0,,0,0.05,1,EQ,BSE,BSE
134051332,,523638,IPRINGLTD,IP RINGS.,0,,0,0.05,1,EQ,BSE,BSE
136434436,,532947,IRB,IRB INFRASTRUCTURE DEVELOPERS,0,,0,0.05,1,EQ,BSE,BSE
138740740,,541956,IRCON,IRCON INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
138964484,,542830,IRCTC,INDIAN RAILWAY CATERING AND TO,0,,0,0.05,1,EQ,BSE,BSE
139073796,,543257,IRFC,INDIAN RAILWAY FINANCE CORPORA,0,,0,0.05,1,EQ,BSE,BSE
138428164,,540735,IRIS,IRIS BUSINESS SERVICES ,0,,0,0.05,1,EQ,BSE,BSE
130283012,,508918,IRONWOOD,IRONWOOD EDUCATION,0,,0,0.05,1,EQ,BSE,BSE
138541828,,541179,ISEC,ICICI SECURITIES ,0,,0,0.05,1,EQ,BSE,BSE
134875908,,526859,ISFL,ISF,0,,0,0.01,1,EQ,BSE,BSE
136494340,,533181,ISFT,INTRASOFT TECHNOLOGIES.,0,,0,0.05,1,EQ,BSE,BSE
136456452,,533033,ISGEC,ISGEC HEAVY ENGINEERING.,0,,0,0.05,1,EQ,BSE,BSE
135963908,,531109,ISHANCH,ISHAN DYES & CHEMICALS.,0,,0,0.05,1,EQ,BSE,BSE
134246404,,524400,ISHITADR,ISHITA DRUGS & INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
129577220,,506161,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADER,0,,0,0.01,1,EQ,BSE,BSE
130971908,,511609,ISLCONSUL,ISL CONSULTING.,0,,0,0.05,1,EQ,BSE,BSE
136314628,,532479,ISMTLTD,ISMT.,0,,0,0.05,1,EQ,BSE,BSE
130254596,,508807,ISTLTD,IST.,0,,0,0.05,1,EQ,BSE,BSE
134303236,,524622,ISTRNETWK,ISTREET NETWORK,0,,0,0.01,1,EQ,BSE,BSE
131420420,,513361,ISWL,INDIA STEEL WORKS.,0,,0,0.01,1,EQ,BSE,BSE
128224004,,500875,ITC,ITC.,0,,0,0.05,1,EQ,BSE,BSE
136240388,,532189,ITDC,INDIA TOURISM DEVELOPMENT CORP,0,,0,0.05,1,EQ,BSE,BSE
130430980,,509496,ITDCEM,ITD CEMENTATION INDIA.,0,,0,0.05,1,EQ,BSE,BSE
128054532,,500213,ITHL,INTERNATIONAL TRAVEL HOUSE,0,,0,0.05,1,EQ,BSE,BSE
134044164,,523610,ITI,ITI.,0,,0,0.05,1,EQ,BSE,BSE
133678852,,522183,ITL,ITL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
130869252,,511208,IVC,IL&FS INVESTMENT MANAGERS.,0,,0,0.01,1,EQ,BSE,BSE
129940484,,507580,IVP,IVP.,0,,0,0.05,1,EQ,BSE,BSE
139084036,,543297,IWEL,INOX WIND ENERGY ,0,,0,0.05,1,EQ,BSE,BSE
138484228,,540954,IWP,THE INDIAN WOOD PRODUCTS CO. L,0,,0,0.05,1,EQ,BSE,BSE
136279300,,532341,IZMO,IZMO ,0,,0,0.05,1,EQ,BSE,BSE
136245508,,532209,J&KBANK,JAMMU & KASHMIR BANK.,0,,0,0.05,1,EQ,BSE,BSE
129831684,,507155,JAGAJITIND,JAGATJIT INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
135862020,,530711,JAGANLAM,JAGAN LAMPS.,0,,0,0.05,1,EQ,BSE,BSE
136403204,,532825,JAGJANANI,JAGJANANI TEXTILES.,0,,0,0.01,1,EQ,BSE,BSE
136372484,,532705,JAGRAN,JAGRAN PRAKASHAN.,0,,0,0.05,1,EQ,BSE,BSE
129993988,,507789,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS.,0,,0,0.05,1,EQ,BSE,BSE
135833860,,530601,JAGSONFI,JAGSONPAL FINANCE & LEASING LT,0,,0,0.01,1,EQ,BSE,BSE
136441860,,532976,JAIBALAJI,JAI BALAJI INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
131132676,,512237,JAICORPLTD,JAI CORP.,0,,0,0.05,1,EQ,BSE,BSE
131663876,,514312,JAIHINDS,JAIHIND SYNTHETICS.,0,,0,0.05,1,EQ,BSE,BSE
134877444,,526865,JAINCO,JAINCO PROJECTS (INDIA).,0,,0,0.01,1,EQ,BSE,BSE
129334276,,505212,JAINEX,JAINEX AAMCOL.,0,,0,0.05,1,EQ,BSE,BSE
138014468,,539119,JAINMARMO,JAIN MARMO INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
129495044,,505840,JAIPAN,JAIPAN INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
137872388,,538564,JAMESWARREN,JAMES WARREN TEA,0,,0,0.05,1,EQ,BSE,BSE
133133060,,520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
128742660,,502901,JAMSHRI,JAMSHRI REALTY,0,,0,0.05,1,EQ,BSE,BSE
128056324,,500220,JASCH,JASCH INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
134656260,,526001,JAUSPOL,JAUSS POLYMERS.,0,,0,0.01,1,EQ,BSE,BSE
134228484,,524330,JAYAGROGN,JAYANT AGRO-ORGANICS.,0,,0,0.05,1,EQ,BSE,BSE
137985284,,539005,JAYATMA,JAYATMA ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
133136900,,520066,JAYBARMARU,JAY BHARAT MARUTI.,0,,0,0.05,1,EQ,BSE,BSE
128335620,,501311,JAYBHCR,JAYABHARAT CREDIT.,0,,0,0.01,1,EQ,BSE,BSE
129669124,,506520,JAYCH,JAYSHREE CHEMICALS.,0,,0,0.01,1,EQ,BSE,BSE
136018692,,531323,JAYIND,JAYATMA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
128078340,,500306,JAYKAY,JAYKAY ENTERPRISES.,0,,0,0.05,1,EQ,BSE,BSE
133704964,,522285,JAYNECOIND,JAYASWAL NECO INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
130487044,,509715,JAYSHREETEA,JAY SHREE TEA & INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129768964,,506910,JAYSYN,JAYSYNTH DYESTUFF (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
131392516,,513252,JAYUSH,JAY USHIN.,0,,0,0.05,1,EQ,BSE,BSE
129777412,,506943,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICAL,0,,0,0.05,1,EQ,BSE,BSE
131592708,,514034,JBFIND,JBF INDUSTRIES.,0,,0,0.01,1,EQ,BSE,BSE
136346884,,532605,JBMA,JBM AUTO.,0,,0,0.05,1,EQ,BSE,BSE
133989892,,523398,JCHAC,JOHNSON CONTROLS-HITACHI AIR C,0,,0,0.05,1,EQ,BSE,BSE
128057092,,500223,JCTLTD,JCT.,0,,0,0.01,1,EQ,BSE,BSE
134295556,,524592,JDORGOCHEM,JD ORGOCHEM.,0,,0,0.01,1,EQ,BSE,BSE
134331140,,524731,JENBURPH,JENBURKT PHARMACEUTICALS.,0,,0,0.05,1,EQ,BSE,BSE
139115524,,543420,JETFREIGHT,JET FREIGHT LOGISTICS ,0,,0,0.05,1,EQ,BSE,BSE
132368132,,517063,JETKINGQ,JETKING INFOTRAIN.,0,,0,0.05,1,EQ,BSE,BSE
136076804,,531550,JHACC,JHAVERI CREDITS & CAPITAL.,0,,0,0.01,1,EQ,BSE,BSE
136389380,,532771,JHS,JHS SVENDGAARD LABORATORIES LT,0,,0,0.05,1,EQ,BSE,BSE
136351748,,532624,JINDALPHOT,JINDAL PHOTO.,0,,0,0.05,1,EQ,BSE,BSE
128058116,,500227,JINDALPOLY,JINDAL POLY FILMS.,0,,0,0.05,1,EQ,BSE,BSE
128096772,,500378,JINDALSAW,JINDAL SAW.,0,,0,0.05,1,EQ,BSE,BSE
136265220,,532286,JINDALSTEL,JINDAL STEEL & POWER.,0,,0,0.05,1,EQ,BSE,BSE
135783684,,530405,JINDCAP,JINDAL CAPITAL.,0,,0,0.05,1,EQ,BSE,BSE
130043140,,507981,JINDHOT,JINDAL HOTELS.,0,,0,0.05,1,EQ,BSE,BSE
130824708,,511034,JINDRILL,JINDAL DRILLING & INDUSTRIES L,0,,0,0.05,1,EQ,BSE,BSE
136075012,,531543,JINDWORLD,JINDAL WORLDWIDE.,0,,0,0.05,1,EQ,BSE,BSE
145921028,,570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS.,0,,0,0.05,1,EQ,BSE,BSE
128056068,,500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS.,0,,0,0.05,1,EQ,BSE,BSE
133903876,,523062,JJFINCOR,J.J.FINANCE CORPORATION.,0,,0,0.05,1,EQ,BSE,BSE
137342212,,536493,JK AGRI,JK AGRI GENETICS,0,,0,0.05,1,EQ,BSE,BSE
136356868,,532644,JKCEMENT,J.K.CEMENT.,0,,0,0.05,1,EQ,BSE,BSE
136432644,,532940,JKIL,J.KUMAR INFRAPROJECTS.,0,,0,0.05,1,EQ,BSE,BSE
128097284,,500380,JKLAKSHMI,JK LAKSHMI CEMENT.,0,,0,0.05,1,EQ,BSE,BSE
136233476,,532162,JKPAPER,JK PAPER.,0,,0,0.05,1,EQ,BSE,BSE
135681796,,530007,JKTYRE,JK TYRE & INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138226436,,539947,JLL,JINDAL LEASEFIN,0,,0,0.05,1,EQ,BSE,BSE
129669636,,506522,JLMORI,J.L.MORISON (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
133699332,,522263,JMCPROJECT,JMC PROJECTS (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
133991684,,523405,JMFINANCIL,JM FINANCIAL.,0,,0,0.05,1,EQ,BSE,BSE
137941508,,538834,JMJFIN,JMJ FINTECH ,0,,0,0.05,1,EQ,BSE,BSE
136231428,,532154,JOHNPHARMA,JOHNSON PHARMACARE,0,,0,0.01,1,EQ,BSE,BSE
136156420,,531861,JOINDRE,JOINDRE CAPITAL SERVICES.,0,,0,0.05,1,EQ,BSE,BSE
137751556,,538092,JOONKTOLL,JOONKTOLLEE TEA & INDUSTRIES L,0,,0,0.05,1,EQ,BSE,BSE
129472004,,505750,JOSTS,JOSTS ENGINEERING CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
130285828,,508929,JOYREALTY,JOY REALTY.,0,,0,0.05,1,EQ,BSE,BSE
136328196,,532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES.,0,,0,0.01,1,EQ,BSE,BSE
137413892,,536773,JPOLYINVST,JINDAL POLY INVESTMENT AND FIN,0,,0,0.05,1,EQ,BSE,BSE
136352516,,532627,JPPOWER,JAIPRAKASH POWER VENTURES LIMI,0,,0,0.01,1,EQ,BSE,BSE
135914244,,530915,JRFOODS,J.R.FOODS.,0,,0,0.01,1,EQ,BSE,BSE
136322052,,532508,JSL,JINDAL STAINLESS.,0,,0,0.05,1,EQ,BSE,BSE
138136836,,539597,JSLHISAR,JINDAL STAINLESS (HISAR) LIMIT,0,,0,0.05,1,EQ,BSE,BSE
129044484,,504080,JSLINDL,JSL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
137942276,,538837,JSTL,JEEVAN SCIENTIFIC TECHNOLOGY L,0,,0,0.05,1,EQ,BSE,BSE
136485892,,533148,JSWENERGY,JSW ENERGY,0,,0,0.05,1,EQ,BSE,BSE
136356356,,532642,JSWHL,JSW HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
131442180,,513446,JSWISPL,JSW ISPAT SPECIAL PRODUCTS LIM,0,,0,0.05,1,EQ,BSE,BSE
128058372,,500228,JSWSTEEL,JSW STEEL.,0,,0,0.05,1,EQ,BSE,BSE
137865988,,538539,JTAPARIA,J. TAPARIA PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
133134596,,520057,JTEKTINDIA,JTEKT INDIA,0,,0,0.05,1,EQ,BSE,BSE
136857604,,534600,JTLIND,JTL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136487684,,533155,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,BSE,BSE
139077380,,543271,JUBLINGREA,JUBILANT INGREVIA ,0,,0,0.05,1,EQ,BSE,BSE
135684868,,530019,JUBLPHARMA,JUBILANT PHARMOVA,0,,0,0.05,1,EQ,BSE,BSE
130831364,,511060,JUMBFNL,JUMBO FINANCE.,0,,0,0.05,1,EQ,BSE,BSE
132115972,,516078,JUMBO,JUMBO BAG.,0,,0,0.05,1,EQ,BSE,BSE
151066628,,590104,JUNIORBEES,NIPPON INDIA ETF JUNIOR BEES,0,,0,0.01,1,EQ,BSE,BSE
50971652,,199108,JUNIORBINAV,INAV NIPPON INDIA ETF JUNIO,0,,0,0.01,1,EQ,BSE,BSE
136863492,,534623,JUPITERIN,JUPITER INFOMEDIA.,0,,0,0.05,1,EQ,BSE,BSE
137125892,,535648,JUSTDIAL,JUST DIAL.,0,,0,0.05,1,EQ,BSE,BSE
136429060,,532926,JYOTHYLAB,JYOTHY LABS,0,,0,0.05,1,EQ,BSE,BSE
129043460,,504076,JYOTI,JYOTI.,0,,0,0.01,1,EQ,BSE,BSE
138891268,,542544,JYOTIN,JYOT INTERNATIONAL MARKETING L,0,,0,0.01,1,EQ,BSE,BSE
131698692,,514448,JYOTIRES,JYOTI RESINS & ADHESIVES.,0,,0,0.05,1,EQ,BSE,BSE
134171908,,524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK.,0,,0,0.05,1,EQ,BSE,BSE
134316804,,524675,KABSON,KABSONS INDUSTRIES.,0,,0,0.01,1,EQ,BSE,BSE
136135172,,531778,KACHCHH,KACHCHH MINERALS.,0,,0,0.05,1,EQ,BSE,BSE
136135684,,531780,KACL,KAISER CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
129239044,,504840,KAIRA,KAIRA CAN CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
128059652,,500233,KAJARIACER,KAJARIA CERAMICS.,0,,0,0.05,1,EQ,BSE,BSE
131505412,,513693,KAJARIR,KIC METALIKS.,0,,0,0.05,1,EQ,BSE,BSE
128059908,,500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUST,0,,0,0.05,1,EQ,BSE,BSE
133389828,,521054,KAKTEX,KAKATIYA TEXTILES.,0,,0,0.05,1,EQ,BSE,BSE
135731460,,530201,KALLAM,KALLAM TEXTILES,0,,0,0.01,1,EQ,BSE,BSE
133705476,,522287,KALPATPOWR,KALPATARU POWER TRANSMISSION L,0,,0,0.05,1,EQ,BSE,BSE
139079172,,543278,KALYANKJIL,KALYAN JEWELLERS INDIA ,0,,0,0.05,1,EQ,BSE,BSE
131666436,,514322,KAMADGIRI,KAMADGIRI FASHION.,0,,0,0.05,1,EQ,BSE,BSE
136311812,,532468,KAMAHOLD,KAMA HOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
130849540,,511131,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION,0,,0,0.01,1,EQ,BSE,BSE
129583108,,506184,KANANIIND,KANANI INDUSTRIES.,0,,0,0.01,1,EQ,BSE,BSE
137957380,,538896,KANCHI,KANCHI KARPOORAM.,0,,0,0.05,1,EQ,BSE,BSE
138497284,,541005,KANCOTEA,KANCO TEA & INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
133437956,,521242,KANDAGIRI,KANDAGIRI SPINNING MILLS.,0,,0,0.05,1,EQ,BSE,BSE
128060420,,500236,KANELIND,KANEL INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
129670404,,506525,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
129991428,,507779,KANPRPLA,KANPUR PLASTIPACK.,0,,0,0.05,1,EQ,BSE,BSE
128042244,,500165,KANSAINER,KANSAI NEROLAC PAINTS.,0,,0,0.05,1,EQ,BSE,BSE
131444740,,513456,KANSHST,KANISHK STEEL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138371844,,540515,KANUNGO,KANUNGO FINANCIERS,0,,0,0.05,1,EQ,BSE,BSE
131081220,,512036,KAPILCO,KAPIL COTEX.,0,,0,0.05,1,EQ,BSE,BSE
138157828,,539679,KAPILRAJ,KAPIL RAJ FINANCE.,0,,0,0.01,1,EQ,BSE,BSE
134685444,,526115,KARANWO,KARAN WOO-SIN.,0,,0,0.01,1,EQ,BSE,BSE
128294660,,501151,KARTKIN,KARTIK INVESTMENTS TRUST.,0,,0,0.05,1,EQ,BSE,BSE
151040772,,590003,KARURVYSYA,KARUR VYSYA BANK.,0,,0,0.05,1,EQ,BSE,BSE
128750852,,502933,KATRSPG,KATARE SPINNING MILLS.,0,,0,0.05,1,EQ,BSE,BSE
136428804,,532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVEL,0,,0,0.01,1,EQ,BSE,BSE
151050500,,590041,KAVVERITEL,KAVVERI TELECOM PRODUCTS.,0,,0,0.01,1,EQ,BSE,BSE
138054660,,539276,KAYA,KAYA ,0,,0,0.05,1,EQ,BSE,BSE
129045508,,504084,KAYCEEI,KAYCEE INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
139177988,,543664,KAYNES,KAYNES TECHNOLOGY INDIA LIMITE,0,,0,0.05,1,EQ,BSE,BSE
135745284,,530255,KAYPOWR,KAY POWER AND PAPER.,0,,0,0.01,1,EQ,BSE,BSE
138537220,,541161,KBCGLOBAL,KBC GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
135771396,,530357,KBSINDIA,KBS INDIA,0,,0,0.05,1,EQ,BSE,BSE
138418180,,540696,KCDGROUP,KCD INDUSTRIES INDIA,0,,0,0.05,1,EQ,BSE,BSE
138084612,,539393,KCL,KABRA COMMERCIAL ,0,,0,0.05,1,EQ,BSE,BSE
227884292,,890173,KCLINFPP,KCL INFRA PROJECTS ,0,,0,0.01,1,EQ,BSE,BSE
136136708,,531784,KCLINFRA,KCL INFRA PROJECTS ,0,,0,0.01,1,EQ,BSE,BSE
151056900,,590066,KCP,K.C.P.LTD.,0,,0,0.05,1,EQ,BSE,BSE
136497156,,533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORA,0,,0,0.05,1,EQ,BSE,BSE
136205828,,532054,KDDL,KDDL.,0,,0,0.05,1,EQ,BSE,BSE
138338564,,540385,KDLL,KD LEISURES,0,,0,0.01,1,EQ,BSE,BSE
136374788,,532714,KEC,KEC INTERNATIONAL.,0,,0,0.05,1,EQ,BSE,BSE
136497412,,533193,KECL,KIRLOSKAR ELECTRIC COMPANY,0,,0,0.05,1,EQ,BSE,BSE
130302212,,508993,KEDIACN,KEDIA CONSTRUCTION CO.LTD.,0,,0,0.01,1,EQ,BSE,BSE
132610820,,518011,KEERTHI,KEERTHI INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
132497668,,517569,KEI,KEI INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138137348,,539599,KEL,KOTIA ENTERPRISES ,0,,0,0.01,1,EQ,BSE,BSE
129671172,,506528,KELENRG,KELTECH ENERGIES.,0,,0,0.05,1,EQ,BSE,BSE
135977732,,531163,KEMISTAR,KEMISTAR CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
129671684,,506530,KEMP,KEMP & COMPANY.,0,,0,0.05,1,EQ,BSE,BSE
129507844,,505890,KENNAMET,KENNAMETAL INDIA.,0,,0,0.05,1,EQ,BSE,BSE
135721732,,530163,KERALAYUR,KERALA AYURVEDA.,0,,0,0.05,1,EQ,BSE,BSE
129838084,,507180,KESARENT,KESAR ENTERPRISES.,0,,0,0.05,1,EQ,BSE,BSE
128751876,,502937,KESORAMIND,KESORAM INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
130034692,,507948,KEYCORP,KEY CORP.,0,,0,0.05,1,EQ,BSE,BSE
131224836,,512597,KEYFINSER,KEYNOTE FINANCIAL SERVICES LIM,0,,0,0.05,1,EQ,BSE,BSE
129913348,,507474,KFBL,KOTHARI FERMENTATION & BIOCHEM,0,,0,0.05,1,EQ,BSE,BSE
128061188,,500239,KGDENIM,KG DENIM.,0,,0,0.05,1,EQ,BSE,BSE
136091908,,531609,KGPETRO,KG PETROCHEM.,0,,0,0.05,1,EQ,BSE,BSE
138438404,,540775,KHADIM,KHADIM INDIA ,0,,0,0.05,1,EQ,BSE,BSE
129995268,,507794,KHAICHEM,KHAITAN CHEMICALS & FERTILIZER,0,,0,0.05,1,EQ,BSE,BSE
136164356,,531892,KHANDSE,KHANDWALA SECURITIES.,0,,0,0.05,1,EQ,BSE,BSE
129903364,,507435,KHODAY,KHODAY INDIA.,0,,0,0.05,1,EQ,BSE,BSE
137146884,,535730,KHOOBSURAT,KHOOBSURAT,0,,0,0.01,1,EQ,BSE,BSE
136113156,,531692,KHYATI,KHYATI MULTIMEDIA-ENTERTAINMEN,0,,0,0.01,1,EQ,BSE,BSE
136525316,,533302,KICL,KALYANI INVESTMENT COMPANY,0,,0,0.05,1,EQ,BSE,BSE
130034180,,507946,KIDUJA,KIDUJA INDIA.,0,,0,0.05,1,EQ,BSE,BSE
137104900,,535566,KIFS,KIFS FINANCIAL SERVICES.,0,,0,0.05,1,EQ,BSE,BSE
134272004,,524500,KILITCH,KILITCH DRUGS (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
136209156,,532067,KILPEST,KILPEST INDIA.,0,,0,0.05,1,EQ,BSE,BSE
135760132,,530313,KIMIABL,KIMIA BIOSCIENCES,0,,0,0.05,1,EQ,BSE,BSE
139086852,,543308,KIMS,KRISHNA INSTITUTE OF MEDICAL S,0,,0,0.05,1,EQ,BSE,BSE
128061444,,500240,KINETICENG,KINETIC ENGINEERING.,0,,0,0.05,1,EQ,BSE,BSE
136006148,,531274,KINETRU,KINETIC TRUST.,0,,0,0.01,1,EQ,BSE,BSE
